name,datetime,block_ix,trial_ix,sound_x,sound_y,reversed,category,similarity,notes,repeat
maggie,2017-03-09 10:35:20.554000,1,93,435,557,1,zipper,5,None,0
maggie,2017-03-09 10:35:20.554000,1,94,391,435,0,zipper,5,None,0
maggie,2017-03-09 10:35:20.554000,1,95,313,391,1,zipper,6,None,0
maggie,2017-03-09 10:35:20.554000,1,96,212,313,0,zipper,7,None,0
maggie,2017-03-10 09:29:43.512000,1,1,65,207,1,zipper,5,None,0
maggie,2017-03-10 09:29:43.512000,1,2,207,247,1,zipper,3,None,0
maggie,2017-03-10 09:29:43.512000,1,3,247,330,0,zipper,6,None,0
maggie,2017-03-10 09:29:43.512000,1,4,330,409,0,zipper,4,None,0
maggie,2017-03-10 09:29:43.512000,1,5,409,484,1,zipper,7,None,0
maggie,2017-03-10 09:29:43.512000,1,6,484,528,0,zipper,6,None,0
maggie,2017-03-10 09:29:43.512000,1,7,360,505,1,zipper,6,None,0
maggie,2017-03-10 09:29:43.512000,1,8,505,532,1,zipper,5,None,0
maggie,2017-03-10 09:29:43.512000,1,9,132,202,1,zipper,-1,None,1
maggie,2017-03-10 09:29:43.512000,1,9,132,202,1,zipper,-1,second sound cuts short,0
maggie,2017-03-10 09:29:43.512000,1,10,202,212,0,zipper,5,None,0
maggie,2017-03-10 09:29:43.512000,1,11,350,374,0,zipper,5,None,0
